NOM_PROV;NOM_MUN;DESC_NIVEL;DESC_TURNO;NUM_ALUMNOS;CLASS
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;OTROS;6;Bajo
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;DIURNO;37;Alto
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;BUÑOL;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 3H;OTROS;7;Bajo
VALENCIA/VALÈNCIA;BUÑOL;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 3H;DIURNO;9;Bajo
VALENCIA/VALÈNCIA;BUÑOL;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 3H;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 3H;OTROS;11;Medio
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 3H;DIURNO;57;Alto
VALENCIA/VALÈNCIA;BUÑOL;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 3H;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;BUÑOL;CONFECCIÓN, TEXTIL Y MANUFACTURA - 3H;OTROS;12;Medio
VALENCIA/VALÈNCIA;BUÑOL;CONFECCIÓN, TEXTIL Y MANUFACTURA - 3H;DIURNO;44;Alto
VALENCIA/VALÈNCIA;BUÑOL;CONFECCIÓN, TEXTIL Y MANUFACTURA - 3H;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;NIVEL 1;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;NIVEL 2;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;NIVEL 3;OTROS;2;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;NIVEL 3;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;BURJASSOT;GES 1;DIURNO;12;Medio
VALENCIA/VALÈNCIA;BURJASSOT;GES 1;VESPERTINO;26;Alto
VALENCIA/VALÈNCIA;BURJASSOT;GES 1;MATUTINO;10;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;GES 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;GES 2;DIURNO;15;Medio
VALENCIA/VALÈNCIA;BURJASSOT;GES 2;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;BURJASSOT;GES 2;MATUTINO;10;Bajo
VALENCIA/VALÈNCIA;BURJASSOT;PREP. P.A. CFGS - COMUNES MÍNIMO;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;BURJASSOT;CERT. CONOC. VALENCIANO - A1;VESPERTINO;28;Alto
VALENCIA/VALÈNCIA;BURJASSOT;CERT. CONOC. VALENCIANO - B2;VESPERTINO;26;Alto
VALENCIA/VALÈNCIA;BURJASSOT;CERT. CONOC. VALENCIANO - C1;VESPERTINO;27;Alto
VALENCIA/VALÈNCIA;BURJASSOT;ACCESO UNIV. M25 (COMUNES - MÍNIMO);VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;BURJASSOT;CASTELLANO LE - A1 INTERMEDIO;DIURNO;23;Alto
VALENCIA/VALÈNCIA;BURJASSOT;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;CANALS;NIVEL 2;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;CANALS;NIVEL 3;VESPERTINO;35;Alto
VALENCIA/VALÈNCIA;CANALS;GES 1;DIURNO;19;Medio
VALENCIA/VALÈNCIA;CANALS;GES 1;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;GES 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;CANALS;GES 2;DIURNO;169;Alto
VALENCIA/VALÈNCIA;CANALS;GES 1 - SEMIPRESENCIAL;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;CANALS;GES 2 - SEMIPRESENCIAL;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;GES 2 - SEMIPRESENCIAL;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;CANALS;PREP. P.A. CFGS - COMUNES INTESIVO;VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;CANALS;PREP. P.A. CFGS-A;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - A1;VESPERTINO;21;Medio
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - A2;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - B1;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - B1;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - B2;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - B2;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - C1;DIURNO;17;Medio
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - C1;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - C2;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;CERT. CONOC. VALENCIANO - C2;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CANALS;ACCESO UNIV. M25 (COMUNES - MÍNIMO);VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS A1 - 2 HORAS;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS A1 - 2 HORAS;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS A2 - 2 HORAS;DIURNO;7;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS A2 - 2 HORAS;VESPERTINO;16;Medio
VALENCIA/VALÈNCIA;CANALS;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;CANALS;COMPETENCIA DIGITAL - NIVEL 2;DIURNO;10;Bajo
VALENCIA/VALÈNCIA;CANALS;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;CANALS;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;CANALS;CASTELLANO LE - A1 MÍNIMO;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CANALS;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CANALS;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;VESPERTINO;37;Alto
VALENCIA/VALÈNCIA;CARCAIXENT;NIVEL 1;OTROS;25;Alto
VALENCIA/VALÈNCIA;CARCAIXENT;NIVEL 1;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CARCAIXENT;NIVEL 1;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CARCAIXENT;NIVEL 3;OTROS;4;Bajo
VALENCIA/VALÈNCIA;CARCAIXENT;NIVEL 3;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;CARCAIXENT;GES 1;OTROS;6;Bajo
VALENCIA/VALÈNCIA;CARCAIXENT;GES 1;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;CARCAIXENT;GES 2;OTROS;10;Bajo
VALENCIA/VALÈNCIA;CARCAIXENT;GES 2;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;CARCAIXENT;CERT. CONOC. VALENCIANO - A2;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CARCAIXENT;CERT. CONOC. VALENCIANO - A2;VESPERTINO;26;Alto
VALENCIA/VALÈNCIA;CARCAIXENT;INGLÉS A1 - 2 HORAS;VESPERTINO;33;Alto
VALENCIA/VALÈNCIA;CARCAIXENT;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;CARCAIXENT;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;22;Alto
VALENCIA/VALÈNCIA;CARCAIXENT;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;VESPERTINO;21;Medio
VALENCIA/VALÈNCIA;CARLET;NIVEL 1;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CARLET;NIVEL 2;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;CARLET;NIVEL 3;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;CARLET;GES 1;VESPERTINO;22;Alto
VALENCIA/VALÈNCIA;CARLET;GES 2;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CARLET;CERT. CONOC. VALENCIANO - A1;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CARLET;CERT. CONOC. VALENCIANO - B1;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;CARLET;CERT. CONOC. VALENCIANO - C1;VESPERTINO;28;Alto
VALENCIA/VALÈNCIA;CARLET;CERT. CONOC. VALENCIANO - C2;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;CARLET;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;CARLET;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;11;Medio
VALENCIA/VALÈNCIA;CARLET;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;CARLET;INGLÉS A1 - 2 HORAS;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 1;OTROS;8;Bajo
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 1;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 1;VESPERTINO;6;Bajo
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 2;OTROS;15;Medio
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 2;VESPERTINO;6;Bajo
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 3;OTROS;16;Medio
VALENCIA/VALÈNCIA;CATARROJA;NIVEL 3;VESPERTINO;6;Bajo
VALENCIA/VALÈNCIA;CATARROJA;GES 1;OTROS;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;GES 1;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CATARROJA;GES 1;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;CATARROJA;GES 1;MATUTINO;15;Medio
VALENCIA/VALÈNCIA;CATARROJA;GES 2;OTROS;16;Medio
VALENCIA/VALÈNCIA;CATARROJA;GES 2;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;CATARROJA;GES 2;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CATARROJA;GES 2;MATUTINO;15;Medio
VALENCIA/VALÈNCIA;CATARROJA;PREP. P.A. CFGS - COMUNES INTESIVO;DIURNO;8;Bajo
VALENCIA/VALÈNCIA;CATARROJA;PREP. P.A. CFGS - COMUNES INTESIVO;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;PREP. P.A. CFGS - COMUNES INTESIVO;MATUTINO;11;Medio
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - A1;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - B1;MATUTINO;2;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - B2;VESPERTINO;19;Medio
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - C1;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;24;Alto
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - C1;MATUTINO;23;Alto
VALENCIA/VALÈNCIA;CATARROJA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CATARROJA;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;19;Medio
VALENCIA/VALÈNCIA;CATARROJA;CASTELLANO LE - A1 INTERMEDIO;MATUTINO;15;Medio
VALENCIA/VALÈNCIA;CATARROJA;CASTELLANO LE - A2 INTERMEDIO;DIURNO;7;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CASTELLANO LE - A2 INTERMEDIO;MATUTINO;4;Bajo
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A1 - 2 HORAS;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A1 - 2 HORAS;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A1 - 2 HORAS;MATUTINO;10;Bajo
VALENCIA/VALÈNCIA;CATARROJA;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;18;Medio
VALENCIA/VALÈNCIA;CATARROJA;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;COMPETENCIA DIGITAL - NIVEL 1;MATUTINO;17;Medio
VALENCIA/VALÈNCIA;CATARROJA;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CATARROJA;COMPETENCIA DIGITAL - NIVEL 2;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A2 - 3 HORAS;OTROS;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A2 - 3 HORAS;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;CATARROJA;INGLÉS A2 - 3 HORAS;MATUTINO;20;Medio
VALENCIA/VALÈNCIA;CATARROJA;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;DIURNO;16;Medio
VALENCIA/VALÈNCIA;CATARROJA;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;MATUTINO;10;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 2H;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 2H;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 2H;MATUTINO;19;Medio
VALENCIA/VALÈNCIA;CATARROJA;CREACIÓN Y EXPRESIÓN LITERARIA  -3H;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;CATARROJA;CREACIÓN Y EXPRESIÓN LITERARIA  -3H;MATUTINO;4;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;NIVEL 2;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;NIVEL 3;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;GES 1;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;PREP. PRUEBA GES - MÍNIMO;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;PREP. P.A. CFGM - MÍNIMO;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;PREP. P.A. CFGM - MÍNIMO;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;COMPETENCIA DIGITAL - NIVEL 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;OTROS;6;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;VESPERTINO;26;Alto
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ARTESANÍA Y MANUALIDADES - 3H;OTROS;7;Bajo
VALENCIA/VALÈNCIA;CORTES DE PALLÁS;ARTESANÍA Y MANUALIDADES - 3H;VESPERTINO;17;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;NIVEL 1;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;NIVEL 2;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;NIVEL 3;VESPERTINO;11;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;GES 1;VESPERTINO;23;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;GES 2;VESPERTINO;33;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;CERT. CONOC. VALENCIANO - B1 ORAL;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;CERT. CONOC. VALENCIANO - B2 ORAL;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;CERT. CONOC. VALENCIANO - C1 ORAL;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;ACCESO UNIV. M25 (D - CCSS Y JUR.);VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;INGLÉS A1 - 2 HORAS;VESPERTINO;37;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;INGLÉS A2 - 2 HORAS;VESPERTINO;30;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;28;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;11;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;QUART DE POBLET;COMPETENCIAS CLAVE - NIVEL 2;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;QUART DE POBLET;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;44;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;VESPERTINO;41;Alto
VALENCIA/VALÈNCIA;QUART DE POBLET;TEATRO - 2H;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;NIVEL 2;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;14;Medio
VALENCIA/VALÈNCIA;QUATRETONDA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;CERT. CONOC. VALENCIANO - C2;OTROS;2;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;QUATRETONDA;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;OTROS;7;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;VESPERTINO;80;Alto
VALENCIA/VALÈNCIA;QUATRETONDA;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;QUATRETONDA;CONFECCIÓN, TEXTIL Y MANUFACTURA - 2H;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;CULLERA;NIVEL 3;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CULLERA;GES 1;DIURNO;7;Bajo
VALENCIA/VALÈNCIA;CULLERA;GES 1;VESPERTINO;23;Alto
VALENCIA/VALÈNCIA;CULLERA;GES 1;MATUTINO;15;Medio
VALENCIA/VALÈNCIA;CULLERA;GES 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;GES 2;DIURNO;9;Bajo
VALENCIA/VALÈNCIA;CULLERA;GES 2;VESPERTINO;21;Medio
VALENCIA/VALÈNCIA;CULLERA;GES 2;MATUTINO;7;Bajo
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - A1;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - A1;VESPERTINO;27;Alto
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - A1;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - B1;MATUTINO;17;Medio
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - C1;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - C1;MATUTINO;20;Medio
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;CULLERA;CERT. CONOC. VALENCIANO - B2 ORAL;MATUTINO;17;Medio
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE 4T - A1 INTERMEDIO;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE 4T - A1 INTERMEDIO;VESPERTINO;33;Alto
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE 4T - A1 INTERMEDIO;MATUTINO;18;Medio
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE 4T - A2 INTERMEDIO;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE 4T - A2 INTERMEDIO;MATUTINO;13;Medio
VALENCIA/VALÈNCIA;CULLERA;INGLÉS A2 - 2 HORAS;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;INGLÉS A2 - 2 HORAS;MATUTINO;14;Medio
VALENCIA/VALÈNCIA;CULLERA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CULLERA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CULLERA;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;24;Alto
VALENCIA/VALÈNCIA;CULLERA;INGLÉS A1 - 3 HORAS;MATUTINO;22;Alto
VALENCIA/VALÈNCIA;CULLERA;INGLÉS A2 - 3 HORAS;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;CULLERA;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;VESPERTINO;19;Medio
VALENCIA/VALÈNCIA;CULLERA;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;MATUTINO;23;Alto
VALENCIA/VALÈNCIA;CHESTE;NIVEL 2;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CHESTE;NIVEL 2;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;NIVEL 3;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;CHESTE;GES 1;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;CHESTE;GES 1 - SEMIPRESENCIAL;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;GES 1 - SEMIPRESENCIAL;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;CHESTE;GES 1 - SEMIPRESENCIAL;MATUTINO;10;Bajo
VALENCIA/VALÈNCIA;CHESTE;GES 2 - SEMIPRESENCIAL;VESPERTINO;19;Medio
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-A;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-A;MATUTINO;2;Bajo
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-B;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-B;MATUTINO;5;Bajo
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-C;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CHESTE;PREP. P.A. CFGS-C;MATUTINO;7;Bajo
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - B1;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - B1;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - B1;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - C1;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - C1;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - C1;MATUTINO;11;Medio
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - C2;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;CHESTE;CERT. CONOC. VALENCIANO - C2;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;CHESTE;ACCESO UNIV. M25 (COMUNES - MÍNIMO);VESPERTINO;2;Bajo
